nr,company_name,location_hq,region,usstate,country,continent,total_layoffs,announced_date,pct_laid_off,company_size_before_layoffs,company_size_after_layoffs,industry,funding_stage,funds_raised_m,year,latitude,longitude,month,quarter,severity
2051,LinkedIn,Sunnyvale,San Francisco Bay Area,California,USA,North America,202.0,2024-11-21,100.0,20200.0,19998.0,Recruiting,Acquired,154.0,2024,37.3688301,-122.036349,11,2024Q4,Severe (30%+)
2052,Ola Electric,Bengaluru,other,Karnataka,India,Asia,500.0,2024-11-22,,,,Transportation,Post-IPO,2.0,2024,12.98815675,77.62260004,11,2024Q4,Unknown
2053,Adjust,Berlin,other,Berlin,Germany,Europe,304.0,2024-11-22,,,,Marketing,Acquired,256.0,2024,52.5170365,13.3888599,11,2024Q4,Unknown
2054,Hopper,Montreal,other,Quebec,Canada,North America,,2024-11-22,,,,Travel,Unknown,730.0,2024,45.5031824,-73.5698065,11,2024Q4,Unknown
2055,Sprout Social,Chicago,other,Illinois,USA,North America,,2024-11-25,,,,Marketing,Post-IPO,111.0,2024,41.8755616,-87.6244212,11,2024Q4,Unknown
2056,AlphaSense,New York City,other,New York,USA,North America,150.0,2024-11-27,8.0,1875.0,1725.0,Other,Series F,1.0,2024,40.7127281,-74.0060152,11,2024Q4,Moderate (5-15%)
2057,Klub,Bengaluru,other,Karnataka,India,Asia,60.0,2024-11-29,,,,Finance,Unknown,35.0,2024,12.98815675,77.62260004,11,2024Q4,Unknown
2058,Lightspeed Commerce,Montreal,other,Quebec,Canada,North America,200.0,2024-12-02,,,,Retail,Post-IPO,1.0,2024,45.5031824,-73.5698065,12,2024Q4,Unknown
2059,Skai,Tel Aviv,other,non,Israel,Asia,80.0,2024-12-03,14.0,571.0,491.0,Marketing,Series E,60.0,2024,32.0852997,34.7818064,12,2024Q4,Moderate (5-15%)
2060,Stash,New York City,other,New York,USA,North America,88.0,2024-12-04,40.0,220.0,132.0,Finance,Unknown,480.0,2024,40.7127281,-74.0060152,12,2024Q4,Severe (30%+)
2061,Booking Holdings,Norwalk,other,Connecticut,USA,North America,60.0,2024-12-04,,,,Travel,Post-IPO,3.0,2024,41.1175966,-73.4078968,12,2024Q4,Unknown
2062,2U,Washington DC,other,District of Columbia,USA,North America,,2024-12-04,,,,Education,Post-IPO,426.0,2024,38.8950368,-77.0365427,12,2024Q4,Unknown
2063,Circle,Boston,other,Massachusetts,USA,North America,50.0,2024-12-05,6.0,833.0,783.0,Crypto,Private Equity,1.0,2024,42.3554334,-71.060511,12,2024Q4,Moderate (5-15%)
2064,Vox Media,Washington DC,other,District of Columbia,USA,North America,,2024-12-05,,,,Media,Series F,307.0,2024,38.8950368,-77.0365427,12,2024Q4,Unknown
2065,Carousell,Singapore,other,non,Singapore,Asia,76.0,2024-12-06,7.0,1086.0,1010.0,Retail,Unknown,375.0,2024,1.2899175,103.8519072,12,2024Q4,Moderate (5-15%)
2066,Mixtroz,Birmingham,other,Alabama,USA,North America,,2024-12-06,100.0,0.0,0.0,Other,Seed,2.0,2024,33.5166646,-86.7999968,12,2024Q4,Severe (30%+)
2067,EasyKnock,New York City,other,New York,USA,North America,,2024-12-09,100.0,0.0,0.0,Real Estate,Series D,440.0,2024,40.7127281,-74.0060152,12,2024Q4,Severe (30%+)
2068,Bluevine,Tel Aviv,other,non,Israel,Asia,100.0,2024-12-10,18.0,556.0,456.0,Finance,Unknown,76.0,2024,32.0852997,34.7818064,12,2024Q4,Major (15-30%)
2069,Spectrm,Berlin,other,Berlin,Germany,Europe,,2024-12-10,,,,Marketing,Series B,11.0,2024,52.5170365,13.3888599,12,2024Q4,Unknown
2070,Foundry,Boston,other,Massachusetts,USA,North America,74.0,2024-12-11,27.0,274.0,200.0,Crypto,Subsidiary,,2024,42.3554334,-71.060511,12,2024Q4,Major (15-30%)
2071,Calendly,Atlanta,other,Georgia,USA,North America,70.0,2024-12-11,13.0,538.0,468.0,Other,Series B,351.0,2024,33.7489924,-84.3902644,12,2024Q4,Moderate (5-15%)
2072,Canoo,Los Angeles,other,California,USA,North America,20.0,2024-12-11,,,,Transportation,Post-IPO,300.0,2024,34.0536909,-118.242766,12,2024Q4,Unknown
2073,OfferUp,Seattle,Cascadia,Washington,USA,North America,,2024-12-11,22.0,0.0,0.0,Retail,Unknown,381.0,2024,47.6038321,-122.330062,12,2024Q4,Major (15-30%)
2074,Spotter,Los Angeles,other,California,USA,North America,,2024-12-11,,,,Other,Unknown,238.0,2024,34.0536909,-118.242766,12,2024Q4,Unknown
2075,Yahoo,Sunnyvale,San Francisco Bay Area,California,USA,North America,,2024-12-12,,,,Consumer,Acquired,6.0,2024,37.3688301,-122.036349,12,2024Q4,Unknown
2076,Thrive,Mumbai,other,Maharashtra,India,Asia,,2024-12-14,100.0,0.0,0.0,Food,Series A,,2024,19.0785451,72.878176,12,2024Q4,Severe (30%+)
2077,Refinery29,New York City,other,New York,USA,North America,,2024-12-17,,,,Media,Acquired,134.0,2024,40.7127281,-74.0060152,12,2024Q4,Unknown
2078,BionicHIVE,Sderot,other,non,Israel,Asia,,2024-12-22,100.0,0.0,0.0,Hardware,Unknown,,2024,31.52688699,34.59479517,12,2024Q4,Severe (30%+)
2079,Lilium,Munich,other,Bayern,Germany,Europe,1000.0,2024-12-23,100.0,1000.0,0.0,Aerospace,Post-IPO,1.0,2024,48.1371079,11.5753822,12,2024Q4,Severe (30%+)
2080,Bench,Vancouver,Cascadia,British Columbia,Canada,North America,450.0,2024-12-27,100.0,450.0,0.0,Finance,Series C,10.0,2024,49.2608724,-123.113952,12,2024Q4,Severe (30%+)
2081,Level,New York City,other,New York,USA,North America,,2025-01-02,100.0,,0.0,Finance,Series B,27.0,2025,40.7127281,-74.0060152,1,2025Q1,Severe (30%+)
2082,SolarEdge,Tel Aviv,other,non,Israel,Asia,400.0,2025-01-06,,,,Energy,Post-IPO,155.0,2025,32.0852997,34.7818064,1,2025Q1,Unknown
2083,Altruist,San Francisco,San Francisco Bay Area,California,USA,North America,37.0,2025-01-07,10.0,370.0,333.0,Finance,Series E,449.0,2025,37.7792588,-122.4193286,1,2025Q1,Moderate (5-15%)
2084,Aqua Security,Boston,other,Massachusetts,USA,North America,,2025-01-07,,,,Security,Series E,325.0,2025,42.3554334,-71.060511,1,2025Q1,Unknown
2085,Cloud Software Group,Santa Clara,San Francisco Bay Area,California,USA,North America,,2025-01-07,,,,Other,Unknown,,2025,37.354107,-121.955238,1,2025Q1,Unknown
2086,Microsoft,Seattle,Cascadia,Washington,USA,North America,,2025-01-07,,,,Other,Post-IPO,1.0,2025,47.6038321,-122.330062,1,2025Q1,Unknown
2087,Redfin,Seattle,Cascadia,Washington,USA,North America,450.0,2025-01-09,,,,Real Estate,Post-IPO,320.0,2025,47.6038321,-122.330062,1,2025Q1,Unknown
2088,Icon,Austin,other,Texas,USA,North America,114.0,2025-01-09,,,,Construction,Series B,451.0,2025,30.2711286,-97.7436995,1,2025Q1,Unknown
2089,Wayfair,Berlin,other,Berlin,Germany,Europe,730.0,2025-01-10,3.0,24333.0,23603.0,Retail,Post-IPO,1700.0,2025,52.5170365,13.3888599,1,2025Q1,Minor (<5%)
2090,Pandion,Seattle,Cascadia,Washington,USA,North America,63.0,2025-01-10,100.0,63.0,0.0,Logistics,Series B,76.0,2025,47.6038321,-122.330062,1,2025Q1,Severe (30%+)
2091,Zillow,Seattle,Cascadia,Washington,USA,North America,,2025-01-10,,,,Real Estate,Post-IPO,97.0,2025,47.6038321,-122.330062,1,2025Q1,Unknown
2092,Alza,New York City,other,New York,USA,North America,,2025-01-13,100.0,,0.0,Finance,Seed,7.0,2025,40.7127281,-74.0060152,1,2025Q1,Severe (30%+)
2093,Boozt,Malmö,other,non,Sweden,Europe,,2025-01-13,10.0,,,Retail,Post-IPO,56.0,2025,55.6052931,13.0001566,1,2025Q1,Moderate (5-15%)
2094,Advisor Credit Exchange,Philadelphia,other,Pennsylvania,USA,North America,,2025-01-14,100.0,,0.0,Finance,Unknown,31.0,2025,39.9527237,-75.1635262,1,2025Q1,Severe (30%+)
2095,TechCrunch,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-01-14,,,,Media,Acquired,,2025,37.7792588,-122.4193286,1,2025Q1,Unknown
2096,HeyJobs,Berlin,other,Berlin,Germany,Europe,90.0,2025-01-15,,,,Recruiting,Series B,62.0,2025,52.5170365,13.3888599,1,2025Q1,Unknown
2097,ShareChat,Bengaluru,other,Karnataka,India,Asia,27.0,2025-01-15,5.0,540.0,513.0,Marketing,Series D,222.0,2025,12.98815675,77.62260004,1,2025Q1,Moderate (5-15%)
2098,Textio,Seattle,Cascadia,Washington,USA,North America,15.0,2025-01-15,,,,Recruiting,Unknown,42.0,2025,47.6038321,-122.330062,1,2025Q1,Unknown
2099,Chrono24,Karlsruhe,other,Baden-Würtemberg,Germany,Europe,110.0,2025-01-16,24.0,458.0,348.0,Retail,Series C,205.0,2025,49.0068705,8.4034195,1,2025Q1,Major (15-30%)
2100,Pocket FM,Bengaluru,other,Karnataka,India,Asia,75.0,2025-01-16,,,,Media,Series D,212.0,2025,12.98815675,77.62260004,1,2025Q1,Unknown
2101,Aurora Solar,San Francisco,San Francisco Bay Area,California,USA,North America,58.0,2025-01-16,,,,Energy,Series D,523.0,2025,37.7792588,-122.4193286,1,2025Q1,Unknown
2102,Unbabel,Lisbon,other,non,Portugal,Europe,66.0,2025-01-20,25.0,264.0,198.0,Support,Series C,91.0,2025,38.7077507,-9.1365919,1,2025Q1,Major (15-30%)
2103,Stripe,San Francisco,San Francisco Bay Area,California,USA,North America,300.0,2025-01-21,3.0,10000.0,9700.0,Finance,Series I,8700.0,2025,37.7792588,-122.4193286,1,2025Q1,Minor (<5%)
2104,Turso,London,other,England,Canada,Europe,,2025-01-21,,,,Product,Seed,7.0,2025,51.4893335,-0.144055085,1,2025Q1,Unknown
2105,Moon Active,Tel Aviv,other,non,Israel,Asia,,2025-01-27,,,,Consumer,Unknown,425.0,2025,32.0852997,34.7818064,1,2025Q1,Unknown
2106,Amazon,Seattle,Cascadia,Washington,USA,North America,,2025-01-28,,,,Retail,Post-IPO,8100.0,2025,47.6038321,-122.330062,1,2025Q1,Unknown
2107,Digital River,Minneapolis,other,Minnesota,USA,North America,122.0,2025-01-28,,,,Retail,Private Equity,50.0,2025,44.9772995,-93.2654692,1,2025Q1,Unknown
2108,Placer.ai,Los Altos,San Francisco Bay Area,California,USA,North America,150.0,2025-01-29,18.0,833.0,683.0,Data,Unknown,267.0,2025,37.38522,-122.11413,1,2025Q1,Major (15-30%)
2109,Cushion,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-01-30,100.0,,0.0,Finance,Series A,20.0,2025,37.7792588,-122.4193286,1,2025Q1,Severe (30%+)
2110,Salesforce,San Francisco,San Francisco Bay Area,California,USA,North America,1000.0,2025-02-03,100.0,100000.0,99000.0,Sales,Post-IPO,65.0,2025,37.7792588,-122.4193286,2,2025Q1,Severe (30%+)
2111,Sure,New York City,other,New York,USA,North America,70.0,2025-02-03,,,,Finance,Series C,123.0,2025,40.7127281,-74.0060152,2,2025Q1,Unknown
2112,Cruise,San Francisco,San Francisco Bay Area,California,USA,North America,1000.0,2025-02-04,50.0,2000.0,1000.0,Transportation,Acquired,15000.0,2025,37.7792588,-122.4193286,2,2025Q1,Severe (30%+)
2113,Okta,San Francisco,San Francisco Bay Area,California,USA,North America,180.0,2025-02-04,3.0,6000.0,5820.0,Security,Post-IPO,1200.0,2025,37.7792588,-122.4193286,2,2025Q1,Minor (<5%)
2114,AppsFlyer,San Francisco,San Francisco Bay Area,California,USA,North America,100.0,2025-02-04,7.0,1429.0,1329.0,Data,Unknown,293.0,2025,37.7792588,-122.4193286,2,2025Q1,Moderate (5-15%)
2115,Asana,San Francisco,San Francisco Bay Area,California,USA,North America,100.0,2025-02-04,,,,Other,Post-IPO,453.0,2025,37.7792588,-122.4193286,2,2025Q1,Unknown
2116,TripAdvisor,Boston,other,Massachusetts,USA,North America,75.0,2025-02-04,,,,Travel,Post-IPO,3.0,2025,42.3554334,-71.060511,2,2025Q1,Unknown
2117,Intel,Sacramento,other,California,USA,North America,58.0,2025-02-04,,,,Hardware,Post-IPO,12.0,2025,38.5810606,-121.493895,2,2025Q1,Unknown
2118,Workday,Pleasanton,San Francisco Bay Area,California,USA,North America,1750.0,2025-02-05,8.0,21875.0,20125.0,HR,Post-IPO,230.0,2025,37.6624312,-121.8746789,2,2025Q1,Moderate (5-15%)
2119,Outbrain,New York City,other,New York,USA,North America,200.0,2025-02-05,,,,Marketing,Post-IPO,394.0,2025,40.7127281,-74.0060152,2,2025Q1,Unknown
2120,Sonos,Santa Barbara,other,California,USA,North America,200.0,2025-02-05,12.0,1667.0,1467.0,Consumer,Post-IPO,455.0,2025,34.4221319,-119.702667,2,2025Q1,Moderate (5-15%)
2121,SRTX,Montreal,other,Quebec,Canada,North America,140.0,2025-02-05,,,,Manufacturing,Unknown,151.0,2025,45.5031824,-73.5698065,2,2025Q1,Unknown
2122,Tabnine,Tel Aviv,other,non,Israel,Asia,15.0,2025-02-05,18.0,83.0,68.0,AI,Series B,57.0,2025,32.0852997,34.7818064,2,2025Q1,Major (15-30%)
2123,Hugging Face,New York City,other,New York,USA,North America,10.0,2025-02-05,4.0,250.0,240.0,AI,Series D,395.0,2025,40.7127281,-74.0060152,2,2025Q1,Minor (<5%)
2124,Sprinklr,New York City,other,New York,USA,North America,500.0,2025-02-06,15.0,3333.0,2833.0,Support,Post-IPO,429.0,2025,40.7127281,-74.0060152,2,2025Q1,Major (15-30%)
2125,NanoLock,Tel Aviv,other,non,Israel,Asia,,2025-02-06,100.0,,0.0,Security,Series B,18.0,2025,32.0852997,34.7818064,2,2025Q1,Severe (30%+)
2126,Meta,Menlo Park,San Francisco Bay Area,California,USA,North America,3600.0,2025-02-10,5.0,72000.0,68400.0,Consumer,Post-IPO,26000.0,2025,37.4519671,-122.177992,2,2025Q1,Moderate (5-15%)
2127,Wise,Tampa Bay,other,Florida,USA,North America,300.0,2025-02-10,,,,Finance,Post-IPO,300.0,2025,27.6886419,-82.5723193,2,2025Q1,Unknown
2128,Justworks,New York City,other,New York,USA,North America,200.0,2025-02-10,,,,HR,Unknown,160.0,2025,40.7127281,-74.0060152,2,2025Q1,Unknown
2129,MessageBird,Amsterdam,other,non,Netherlands,Europe,120.0,2025-02-10,33.0,364.0,244.0,Other,Series C,1100.0,2025,52.3730796,4.8924534,2,2025Q1,Severe (30%+)
2130,Unity,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-02-11,,,,Other,Post-IPO,1300.0,2025,37.7792588,-122.4193286,2,2025Q1,Unknown
2131,Zepz,London,other,England,United Kingdom,Europe,200.0,2025-02-12,20.0,1000.0,800.0,Finance,Series E,700.0,2025,51.4893335,-0.144055085,2,2025Q1,Major (15-30%)
2132,Getaround,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-02-12,,,,Transportation,Series D,403.0,2025,37.7792588,-122.4193286,2,2025Q1,Unknown
2133,Redfin,Seattle,Cascadia,Washington,USA,North America,46.0,2025-02-12,,,,Real Estate,Post-IPO,320.0,2025,47.6038321,-122.330062,2,2025Q1,Unknown
2134,Blue Origin,Seattle,Cascadia,Washington,USA,North America,1000.0,2025-02-13,10.0,10000.0,9000.0,Aerospace,Unknown,167.0,2025,47.6038321,-122.330062,2,2025Q1,Moderate (5-15%)
2135,Metro Africa Xpress,Lagos,other,non,Nigeria,Africa,150.0,2025-02-13,,,,Logistics,Unknown,64.0,2025,6.4550575,3.3941795,2,2025Q1,Unknown
2136,Sophos,Oxford,other,England,USA,Europe,,2025-02-13,6.0,,,Security,Acquired,125.0,2025,51.7520131,-1.2578499,2,2025Q1,Moderate (5-15%)
2137,Eviation Aircraft,Tel Aviv,other,non,Israel,Asia,,2025-02-14,,,,Aerospace,Acquired,140.0,2025,32.0852997,34.7818064,2,2025Q1,Unknown
2138,Logically,Manchester,other,England,United Kingdom,Europe,40.0,2025-02-17,20.0,200.0,160.0,AI,Series A,37.0,2025,53.4794892,-2.2451148,2,2025Q1,Major (15-30%)
2139,Vendease,Lagos,other,non,Nigeria,Africa,120.0,2025-02-19,44.0,273.0,153.0,Food,Series A,43.0,2025,6.4550575,3.3941795,2,2025Q1,Severe (30%+)
2140,Riskified,New York City,other,New York,USA,North America,,2025-02-19,,,,Retail,Post-IPO,229.0,2025,40.7127281,-74.0060152,2,2025Q1,Unknown
2141,SeatGeek,New York City,other,New York,USA,North America,150.0,2025-02-20,15.0,1000.0,850.0,Consumer,Series E,400.0,2025,40.7127281,-74.0060152,2,2025Q1,Major (15-30%)
2142,Zendesk,San Francisco,San Francisco Bay Area,California,USA,North America,51.0,2025-02-21,,,,Support,Acquired,85.0,2025,37.7792588,-122.4193286,2,2025Q1,Unknown
2143,Electriq Global,Tel Aviv,other,non,Israel,Asia,,2025-02-21,100.0,,0.0,Energy,Unknown,8.0,2025,32.0852997,34.7818064,2,2025Q1,Severe (30%+)
2144,Ibotta,Denver,other,Colorado,USA,North America,70.0,2025-02-22,8.0,875.0,805.0,Retail,Post-IPO,93.0,2025,39.7392364,-104.984862,2,2025Q1,Moderate (5-15%)
2145,NetEase,Tokyo,Tokyo,Tokyo,Japan,Asia,,2025-02-22,,,,Consumer,Post-IPO,,2025,35.6821936,139.762221,2,2025Q1,Unknown
2146,Skybox Security,San Jose,San Francisco Bay Area,California,USA,North America,300.0,2025-02-24,100.0,300.0,0.0,Security,Private Equity,335.0,2025,37.3361663,-121.890591,2,2025Q1,Severe (30%+)
2147,HerMD,Cincinnati,other,Ohio,USA,North America,,2025-02-24,100.0,,0.0,Healthcare,Series A,28.0,2025,39.1014537,-84.5124602,2,2025Q1,Severe (30%+)
2148,Flywire,Boston,other,Massachusetts,USA,North America,125.0,2025-02-26,,,,Finance,Series E,263.0,2025,42.3554334,-71.060511,2,2025Q1,Unknown
2149,eBay,Tel Aviv,other,non,Israel,Asia,20.0,2025-02-26,,,,Retail,Post-IPO,1200.0,2025,32.0852997,34.7818064,2,2025Q1,Unknown
2150,Commercetools,Munich,other,Bayern,Germany,Europe,,2025-02-26,10.0,,,Retail,Series C,119.0,2025,48.1371079,11.5753822,2,2025Q1,Moderate (5-15%)
2151,Dayforce,Toronto,other,Ontario,USA,North America,,2025-02-26,5.0,,,HR,Post-IPO,40.0,2025,43.6534817,-79.3839347,2,2025Q1,Moderate (5-15%)
2152,Expedia,Seattle,Cascadia,Washington,USA,North America,,2025-02-26,,,,Travel,Post-IPO,3300.0,2025,47.6038321,-122.330062,2,2025Q1,Unknown
2153,Autodesk,San Francisco,San Francisco Bay Area,California,USA,North America,1350.0,2025-02-27,9.0,15000.0,13650.0,Other,Post-IPO,,2025,37.7792588,-122.4193286,2,2025Q1,Moderate (5-15%)
2154,Digimarc,Portland,Cascadia,Oregon,USA,North America,90.0,2025-02-27,40.0,225.0,135.0,Other,Post-IPO,105.0,2025,45.5202471,-122.674194,2,2025Q1,Severe (30%+)
2155,Google,Mountain View,San Francisco Bay Area,California,USA,North America,,2025-02-27,,,,Consumer,Post-IPO,26.0,2025,37.3893889,-122.0832101,2,2025Q1,Unknown
2156,HP,Palo Alto,San Francisco Bay Area,California,USA,North America,2000.0,2025-02-28,,,,Hardware,Post-IPO,,2025,37.4443293,-122.1598465,2,2025Q1,Unknown
2157,Grubhub,San Francisco,San Francisco Bay Area,California,USA,North America,500.0,2025-02-28,23.0,2174.0,1674.0,Food,Acquired,284.0,2025,37.7792588,-122.4193286,2,2025Q1,Major (15-30%)
2158,Automattic,San Francisco,San Francisco Bay Area,California,USA,North America,281.0,2025-03-02,16.0,1756.0,1475.0,Other,Series E,986.0,2025,37.7792588,-122.4193286,3,2025Q1,Major (15-30%)
2159,ANS Commerce,Gurugram,other,Haryana,India,Asia,,2025-03-02,100.0,,0.0,Retail,Acquired,2.0,2025,28.4646148,77.0299194,3,2025Q1,Severe (30%+)
2160,Ola Electric,Bengaluru,other,Karnataka,India,Asia,1000.0,2025-03-03,,,,Transportation,Post-IPO,1700.0,2025,12.98815675,77.62260004,3,2025Q1,Unknown
2161,Rec Room,Seattle,Cascadia,Washington,USA,North America,,2025-03-03,16.0,,,Consumer,Series F,294.0,2025,47.6038321,-122.330062,3,2025Q1,Major (15-30%)
2162,LiveRamp,San Francisco,San Francisco Bay Area,California,USA,North America,65.0,2025-03-05,5.0,1300.0,1235.0,Marketing,Post-IPO,16.0,2025,37.7792588,-122.4193286,3,2025Q1,Moderate (5-15%)
2163,Hewlett Packard Enterprise,Palo Alto,San Francisco Bay Area,California,USA,North America,2500.0,2025-03-06,5.0,50000.0,47500.0,Hardware,Post-IPO,1400.0,2025,37.4443293,-122.1598465,3,2025Q1,Moderate (5-15%)
2164,TikTok,Dublin,other,non,USA,Europe,300.0,2025-03-06,,,,Consumer,Acquired,,2025,53.3493795,-6.2605593,3,2025Q1,Unknown
2165,Wayfair ,Boston,other,Massachusetts,Germany,North America,340.0,2025-03-07,,,,Retail,Post-IPO,1700.0,2025,42.3554334,-71.060511,3,2025Q1,Unknown
2166,Zonar Systems,Seattle,Cascadia,Washington,USA,North America,,2025-03-09,,,,Logistics,Acquired,50.0,2025,47.6038321,-122.330062,3,2025Q1,Unknown
2167,D-ID,Tel Aviv,other,non,Israel,Asia,22.0,2025-03-10,25.0,88.0,66.0,AI,Series B,48.0,2025,32.0852997,34.7818064,3,2025Q1,Major (15-30%)
2168,Arrival,London,other,England,United Kingdom,Europe,,2025-03-10,100.0,,0.0,Transportation,Post-IPO,629.0,2025,51.4893335,-0.144055085,3,2025Q1,Severe (30%+)
2169,ActiveFence,New York City,other,New York,USA,North America,22.0,2025-03-13,7.0,314.0,292.0,Security,Series B,100.0,2025,40.7127281,-74.0060152,3,2025Q1,Moderate (5-15%)
2170,HelloFresh,Pleasanton,San Francisco Bay Area,California,USA,North America,273.0,2025-03-17,,,,Food,Post-IPO,367.0,2025,37.6624312,-121.8746789,3,2025Q1,Unknown
2171,Otorio,Tel Aviv,other,non,Israel,Asia,45.0,2025-03-17,56.0,80.0,35.0,Security,Acquired,,2025,32.0852997,34.7818064,3,2025Q1,Severe (30%+)
2172,Brightcove,Boston,other,Massachusetts,USA,North America,198.0,2025-03-19,33.0,600.0,402.0,Marketing,Acquired,145.0,2025,42.3554334,-71.060511,3,2025Q1,Severe (30%+)
2173,Acxiom,Little Rock,other,Arkansas,USA,North America,130.0,2025-03-19,3.0,4333.0,4203.0,Marketing,Post-IPO,,2025,34.73499706,-92.32533203,3,2025Q1,Minor (<5%)
2174,Block,Oakland,San Francisco Bay Area,California,USA,North America,931.0,2025-03-25,8.0,11638.0,10707.0,Finance,Post-IPO,150.0,2025,37.8044557,-122.271356,3,2025Q1,Moderate (5-15%)
2175,Niantic,San Francisco,San Francisco Bay Area,California,USA,North America,68.0,2025-03-25,,,,Other,Series D,770.0,2025,37.7792588,-122.4193286,3,2025Q1,Unknown
2176,Prefect,Washington DC,other,District of Columbia,USA,North America,20.0,2025-03-25,,,,Data,Series B,47.0,2025,38.8950368,-77.0365427,3,2025Q1,Unknown
2177,Palantir,Denver,other,Colorado,USA,North America,120.0,2025-03-27,,,,Data,Post-IPO,3000.0,2025,39.7392364,-104.984862,3,2025Q1,Unknown
2178,Canva,Sydney,other,New South Wales,Australia,Oceana,10.0,2025-03-31,,,,Consumer,Unknown,2500.0,2025,-33.8698439,151.2082848,3,2025Q1,Unknown
2179,Northvolt,Stockholm,other,non,Sweden,Europe,2800.0,2025-03-31,62.0,4516.0,1716.0,Energy,Unknown,13800.0,2025,59.3251172,18.0710935,3,2025Q1,Severe (30%+)
2180,2U,Washington DC,other,District of Columbia,USA,North America,,2025-03-31,,,,Education,Post-IPO,426.0,2025,38.8950368,-77.0365427,3,2025Q1,Unknown
2181,WhyHive,Melbourne,other,Victoria,Australia,Oceana,,2025-04-02,100.0,,0.0,Data,Seed,,2025,-37.8142454,144.9631732,4,2025Q2,Severe (30%+)
2182,Automattic,San Francisco,San Francisco Bay Area,California,USA,North America,281.0,2025-04-02,16.0,1756.0,1475.0,Other,Series E,986.0,2025,37.7792588,-122.4193286,4,2025Q2,Major (15-30%)
2183,Canva,Sydney,other,New South Wales,Australia,Oceana,10.0,2025-04-02,,,,Consumer,Unknown,2500.0,2025,-33.8698439,151.2082848,4,2025Q2,Unknown
2184,Five9,San Ramon,San Francisco Bay Area,California,USA,North America,123.0,2025-04-03,4.0,3075.0,2952.0,Support,Post-IPO,862.0,2025,37.77466357,-121.9734961,4,2025Q2,Minor (<5%)
2185,Tract,London,other,England,United Kingdom,Europe,,2025-04-03,,,,Real Estate,Unknown,,2025,51.4893335,-0.144055085,4,2025Q2,Unknown
2186,Coho AI,Tel Aviv,other,non,Israel,Asia,,2025-04-06,100.0,,0.0,Sales,Seed,8.0,2025,32.0852997,34.7818064,4,2025Q2,Severe (30%+)
2187,Wing Cloud,Tel Aviv,other,non,Israel,Asia,,2025-04-09,100.0,,0.0,Infrastructure,Seed,,2025,32.0852997,34.7818064,4,2025Q2,Severe (30%+)
2188,NetApp,San Jose,San Francisco Bay Area,California,USA,North America,700.0,2025-04-20,6.0,11667.0,10967.0,Data,Post-IPO,,2025,37.3361663,-121.890591,4,2025Q2,Moderate (5-15%)
2189,Marin Software,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-04-20,100.0,,0.0,Marketing,Post-IPO,99.0,2025,37.7792588,-122.4193286,4,2025Q2,Severe (30%+)
2190,Google,Mountain View,San Francisco Bay Area,California,USA,North America,,2025-04-21,,,,Consumer,Post-IPO,26.0,2025,37.3893889,-122.0832101,4,2025Q2,Unknown
2191,Forto,Berlin,other,Berlin,USA,Europe,200.0,2025-04-22,,,,Logistics,Series D,593.0,2025,52.5170365,13.3888599,4,2025Q2,Unknown
2192,Intel,Sacramento,other,California,USA,North America,22000.0,2025-04-23,20.0,110000.0,88000.0,Hardware,Post-IPO,12.0,2025,38.5810606,-121.493895,4,2025Q2,Major (15-30%)
2193,Meta,Menlo Park,San Francisco Bay Area,California,USA,North America,100.0,2025-04-24,,,,Consumer,Post-IPO,26000.0,2025,37.4519671,-122.177992,4,2025Q2,Unknown
2194,Sonder,San Francisco,San Francisco Bay Area,California,USA,North America,,2025-04-24,,,,Travel,Post-IPO,839.0,2025,37.7792588,-122.4193286,4,2025Q2,Unknown
2195,SambaNova,Palo Alto,San Francisco Bay Area,California,USA,North America,77.0,2025-04-25,15.0,513.0,436.0,AI,Series D,1100.0,2025,37.4443293,-122.1598465,4,2025Q2,Major (15-30%)
2196,GupShup,Fremont,San Francisco Bay Area,California,India,North America,200.0,2025-04-25,,,,Other,Series F,484.0,2025,37.5482697,-121.988571,4,2025Q2,Unknown
2197,Cars24,Gurugram,other,Haryana,India,Asia,200.0,2025-04-26,,,,Transportation,Series G,1300.0,2025,28.4646148,77.0299194,4,2025Q2,Unknown
2198,Turo,San Francisco,San Francisco Bay Area,California,USA,North America,150.0,2025-04-26,17.0,882.0,732.0,Transportation,Series E,467.0,2025,37.7792588,-122.4193286,4,2025Q2,Major (15-30%)
2199,AppLovin,Palo Alto,San Francisco Bay Area,California,USA,North America,97.0,2025-04-26,,,,Marketing,Post-IPO,1600.0,2025,37.4443293,-122.1598465,4,2025Q2,Unknown
2200,Smashing,San Francisco,San Francisco Bay Area,California,USA,North America,7.0,2025-04-26,100.0,7.0,0.0,Consumer,Seed,3.0,2025,37.7792588,-122.4193286,4,2025Q2,Severe (30%+)
2201,Zopper,Noida,other,Uttar Pradesh,India,Asia,100.0,2025-04-27,,,,Finance,Series D,125.0,2025,28.5706333,77.3272147,4,2025Q2,Unknown
